code,level,name_kh,name_en,parent_code
14020117,village,លាក់គោ,Leak Lou,140201
14020118,village,សំបូរ,Sambour,140201
14020119,village,ពោនខាងជើង,Poun Khang Cheung,140201
14020120,village,ត្រាចជ្រុំ,Trach Chrum,140201
14020121,village,ទួលសង្កែខាងកើត,Tuol Sangkae Khang Kaeut,140201
14020122,village,ត្រពាំងផ្លុង,Trapeang Phiong,140201
14020123,village,ត្រពាំងថ្ម,Trapeang Thma,140201
14020124,village,ត្រពាំងធ្លក,Trapeang Thlok,140201
14020125,village,ត្រពាំងក្រសាំង,Trapeang Krasang,140201
14020126,village,ទួលអង្គ្រង,Tuol Angkrong,140201
140202,commune,ដូនកឹង,Doun Koeng,1402
14020201,village,ទន្សាយជល់ហិប,Tunsay Chul Heb,140202
14020202,village,ដូនកឹង,Doun Koeng,140202
14020203,village,គរ,Kor,140202
14020204,village,ពោធិ៍ពីរ,Pou Pir,140202
14020205,village,បឹងកក់,Boeng Kak,140202
14020206,village,ថ្មី,Thmei,140202
14020207,village,ជួរផ្អាវ,Chuor Ph'av,140202
14020208,village,ត្រពាំងដង្ហិត,Trapeang Danghet,140202
14020209,village,ស្វាយសុខុម,Svay Sokhom,140202
14020210,village,តាដុក,Ta Dok,140202
140203,commune,ក្រញូង,Kranhung,1402
14020301,village,ជោរទី ១,Chour Ti Muoy,140203
14020302,village,ជោរទី ២,Chour Ti Pir,140203
14020303,village,ជោរទី ៣,Chour Ti Bei,140203
14020304,village,តាសៅ,Ta Sau,140203
14020305,village,ក្រវ៉ាន់,Kravan,140203
14020306,village,ពង្រ,Pungro,140203
14020307,village,ខ្លុងកោង,Khlong Kaong,140203
14020308,village,ចំការចេកទី ២,Chamkar Chek Ti Pir,140203
14020309,village,ចំការចេកទី ១,Chamkar Chek Ti Muoy,140203
14020310,village,សាមគ្គី,Sammeakki,140203
14020311,village,អង្គ្រងទី ១,Angkrong Ti Muoy,140203
14020312,village,អង្គ្រងទី ២,Angkrong Ti Pir,140203
14020313,village,កំចាយមារខាងត្បូង,Kamchay Mear Khang Tboung,140203
14020314,village,កំចាយមារខាងជើង,Kamchay Mear Khang Cheung,140203
14020315,village,ស្នួល​,Snuol,140203
14020316,village,ឡឥដ្ឋ,La Ed,140203
14020317,village,ភ៊ូមិ ថ្លុកកណ្តាល,Thlok Kandal,140203
14020318,village,កណ្តាល,Kandal,140203
14020319,village,បឹងព្រោះ,Boeng Pruoh,140203
140204,commune,ក្របៅ,Krabau,1402
14020401,village,តាអី,Ta Ei,140204
14020402,village,ព្រៃត្រេស,Prey Tres,140204
14020403,village,ពពេល,Popel,140204
14020404,village,ក្របៅជួរ,Krabau Chuor,140204
14020405,village,អណ្តូងស្អាត,Andoung S'at,140204
14020406,village,កន្លែងជ្រៅ,Kanlaeng Chrov,140204
14020407,village,ត្បូងវត្ត,Tboung Voat,140204
14020408,village,វាលស្មាច់,Veal Smach,140204
14020409,village,ពោធិ៍,Pou,140204
14020410,village,អញ្ចាញ,Anhchanh,140204
14020411,village,ព្រៃទួលថ្មី,Prey Tuol Thmei,140204
140205,commune,ស៊ាងឃ្វាង,Seang Khveang,1402
14020501,village,ឬស្សីជុកទី ១,Ruessei Chuk Ti Muoy,140205
14020502,village,ឬស្សីជុកទី ២,Ruessei Chuk Ti Pir,140205
14020503,village,ទួលសុភី,Tuol Sophi,140205
14020504,village,ត្នោត,Tnaot,140205
14020505,village,លាក់នឹម,Leak Nuem,140205
14020506,village,ឧបមា,Opakma,140205
14020507,village,បុស្ស,Bos,140205
14020508,village,ល្វា,Lvea,140205
14020509,village,សង្កែ,Sangkae,140205
14020510,village,បាយ៉ាប,Bayab,140205
14020511,village,ចុងបឹង,Chong Boeng,140205
14020512,village,គ្រួស,Kruos,140205
14020513,village,ឈូក,Chhuk,140205
140206,commune,ស្មោងខាងជើង,Smaong Cheung,1402
14020601,village,ថ្នល់កែង,Thnal Kaeng,140206
14020602,village,ទានភ្លើង,Tean Phleung,140206
14020603,village,ព្រៃសួរ,Prey Stor,140206
14020604,village,ស្មោង​,Smaong,140206
14020605,village,ប្រមូលដុំ,Pramoul Dom,140206
14020606,village,តាកែវ,Ta Kaev,140206
14020607,village,បើកទូក,Baeuk Tuk,140206
14020608,village,គោកសុក្រំ,Kouk Sokram,140206
14020609,village,គោកព្រាល,Kouk Preal,140206
14020610,village,ព្រៃលំពែង,Prey Lumpeaeng,140206
14020611,village,ធ្នង់ខាងកើត,Thnung Khang Kaeut,140206
14020612,village,ធ្នង់ខាងលិច,Thnung Khang Lech,140206
14020613,village,ត្រពាំងស្គន់,Trapeang Skun,140206
14020614,village,ពោន,Poun,140206
14020615,village,ល្អក់,Uak,140206
14020616,village,តាម៉ិញ,Ta Menh,140206
14020617,village,ទួលក្រឡាញ់,Toul Kralanh,140206
140207,commune,ស្មោង ខាងត្បូង,Smaong Tboung,1402
14020701,village,ស្រឡូងស្រឡី,Sraloung Sralei,140207
14020702,village,កូនឬស្សី,Koun Ruessei,140207
14020703,village,ព្រហ៊ារ,Prahear,140207
14020704,village,ជំពូ,Chumpu,140207
14020705,village,ព្រៃភ្លង,Prey Phlong,140207
14020706,village,ព្រៃចំការ,Prey Chamkar,140207
14020707,village,ឆ្មាលោត,Chhma Lout,140207
14020708,village,ព្រៃខ្លូត,Prey Khlout,140207
14020709,village,គង់,Kung,140207
14020710,village,គំនុំ,Kumnum,140207
14020711,village,វាល,Veal,140207
14020712,village,អូរកន្ទុយ,Ou Kantuy,140207
14020713,village,ប្រឹក្សាទី១,Proeksa Ti Muoy,140207
14020714,village,ប្រឹក្សាទី២,Proeksa Ti Pir,140207
14020715,village,រំដួល,Rumduol,140207
14020716,village,ព្រៃស្លឹក,Prey Sloek,140207
14020717,village,ព្រៃធំ,Prey Thum,140207
14020718,village,បឹងពោធិ៍,Boeng Pou,140207
14020719,village,អង្គជា,Ang Chea,140207
14020720,village,ដំណាក់សេរី,Damnak Serei,140207
140208,commune,ត្របែក,Trabaek,1402
14020801,village,ច្រេសលិច​,Chres Lech,140208
14020802,village,ច្រេសកណ្តាល,Chres Kandal,140208
14020803,village,ច្រេសខាងកើត,Chres Khang Kaeut,140208
14020804,village,ត្រពាំងកំពីស,Trapeang Kampues,140208
14020805,village,អូរ,Ou,140208
14020806,village,ទួលតាមាក់,Tuol Ta Meak,140208
14020807,village,ត្រពាំងប្រីយ៍,Trapeang Prei,140208
14020808,village,ចំបក់កោង,Chambak Kaong,140208
14020809,village,ត្រពាំងព្រិច,Trapeang Prich,140208
14020810,village,ត្រពាំងឈូក,Trapeang Chhuk,140208
14020811,village,ដូនដៀវ,Doun Diev,140208
14020812,village,ត្រឡាចស,Tralach Sa,140208
14020813,village,ព្រៃត្បែង,Prey Tbaeng,140208
1403,district,​ កំពង់ត្របែក,Kampong Trabaek,14
140301,commune,​ អន្សោង,Ansaong,1403
14030103,village,អន្សោង,Ansaong,140301
14030104,village,តាពូង,Ta Pung,140301
14030105,village,សំបួរ,Sambuor,140301
14030106,village,តាអោង,Ta Aong,140301
14030107,village,បន្ទាបុស្ស,Bantea Bos,140301
14030108,village,ត្រពាំងរកា,Trapeang Roka,140301
140302,commune,​ ចាម,Cham,1403
14030201,village,រោង,Roung,140302
14030202,village,ចាម,Cham,140302
14030203,village,កាធំ,Ka Thum,140302
14030205,village,ព្រៃកន្សា,Prey Kansa,140302
14030206,village,ពេជ្ជីរតន៍,Pechi Roat,140302
14030207,village,វាល,Veal,140302
14030208,village,រលួស,Roluos,140302
14030209,village,ជីពាយ,Chipeay,140302
14030210,village,ក្រាំលាវ,Kram Leav,140302
140303,commune,​ ជាងដែក,Cheang Daek,1403
14030301,village,បឹងក្រនឹប,Boeng Kranueb,140303
14030302,village,តាមាស,Ta Meas,140303
14030303,village,ជាងដែក,Cheang Daek,140303
14030304,village,ពញាកើត,Ponhea Kaeut,140303
14030305,village,ក្រូច,Krouch,140303
14030306,village,ព្រៃម្លុង,Prey Mlung,140303
14030307,village,អង្គ,Ang,140303
14030308,village,ក្រាំងវែង,Krang Veaeng,140303
14030309,village,អង្គ្រង,Angkrong,140303
14030310,village,ឧឌកញ៉ាសឹង,Oknha Soeng,140303
14030311,village,ថ្នឹង,Thnoeng,140303
14030312,village,តាបុល,Ta Bol,140303
140304,commune,ជ្រៃ,Chrey,1403
14030401,village,ត្រោក,Traok,140304
14030402,village,ព្នៅ,Pnov,140304
14030403,village,ត្រពាំងរេ,Trapeang Re,140304
14030404,village,ដក់ពរ,Dak Por,140304
14030405,village,ជ្រៃ,Chrey,140304
14030406,village,ចំបក់,Chambak,140304
14030407,village,ដូង,Doung,140304
14030408,village,សំរោង,Samraong,140304
14030409,village,ស្វាយប៉ាក,Svay Pak,140304
140305,commune,កន្សោមអក,Kansaom Ak,1403
14030501,village,កន្យ្សោមអក,Kansaom Ak,140305
14030502,village,បល្ល័ង្គ,Ballang,140305
14030503,village,ជ្រួល,Chruol,140305
14030504,village,តាទាំង,Ta Teang,140305
14030505,village,ត្រពាំងរុន,Trapeang Run,140305
14030506,village,ព្រៃអណ្តូង,Prey Andoung,140305
14030507,village,ព្រៃខ្មៅ,Prey Khmau,140305
14030508,village,ក្រូច,Krouch,140305
14030509,village,ទ័ពសៀម,Toap Siem,140305
140306,commune,គោខ្ចក,Kou Khchak,1403
14030601,village,គោខ្ចក,Kou Khchak,140306
14030602,village,ព្រៃធំ,Prey Thum,140306
14030603,village,គោក្រោក,Kou Kraok,140306
14030604,village,ស្តា,Skea,140306
14030605,village,ព្រៃគុយ​,Prey Kuy,140306
14030606,village,ហប់,Hab,140306
14030607,village,ចំរ៉េះ,Chamreh,140306
14030608,village,ភូម ត្រពាំងត្រាវ,Trapeang Trav,140306
14030609,village,រមាសឈរ,Romeas Chhor,140306
14030610,village,ក្រោល,Kraol,140306
14030611,village,ព្រៃស្នួល,Prey Snuol,140306
14030612,village,ត្រាវ,Trav,140306
140307,commune,កំពង់ត្របែក,Kampong Trabaek,1403
14030701,village,ទួលរកា,Tuol Roka,140307
14030702,village,ខ្មែរឥស្លាម,Khmer Eslam,140307
14030703,village,ព្រែកផ្តៅ,Preaek Phdau,140307
14030704,village,អន្លង់ចក,Anlung Chak,140307
14030705,village,រកាធំ,Roka Thum,140307
14030706,village,កំពង់ស្វាយខាងកើត,Kampong Svay Khang Kaeut,140307
14030707,village,កំពង់ស្វាយខាងលិច,Kampong Svay Khang Lech,140307
14030708,village,កំពង់ត្របែក,Kampong Trabaek,140307
14030709,village,អន្លង់រាជ្យ,Anlung Reach,140307
14030710,village,បឹងខ្យង,Boeng Khyang,140307
140308,commune,ពាមមន្ទារ,Peam Muntear,1403
14030801,village,អង្គរអង្គ,Angkor Ang,140308
14030802,village,ពាមមន្ទារ,Peam Muntea,140308
14030803,village,សិតក្រមួន,Set Kramuon,140308
14030804,village,ចំណងទាក,Chamnang Teak,140308
14030805,village,ក្រចាប់ក្រោម,Krachab Kraom,140308
14030806,village,ក្រចាប់លើ,Krachab Leu,140308
14030807,village,សហករណ៍,Sakhakkar,140308
14030808,village,តាកែវ,Ta Kaev,140308
14030809,village,ដង្កៀបក្តាម,Dangkieb Kdam,140308
14030810,village,ព្រែកតា,Preaek Ta,140308
14030811,village,ខ្លំ,Khlam,140308
140309,commune,ប្រាសាទ,Prasat,1403
14030901,village,ប្រាសាទ,Prasat,140309
14030902,village,ចំបក់,Chambak,140309
14030903,village,អំពិល​,Ampil,140309
14030904,village,ពាន់វត្ត,Poan Voat,140309
14030905,village,ជ្រលង,Chrolong,140309
14030906,village,ដូងទុង,Doung Tung,140309
14030907,village,បី,Bei,140309
14030908,village,ភ្លង,Phlong,140309
14030909,village,ថ្កូវ,Thkouv,140309
140310,commune,ប្រធាតុ,Pratheat,1403
14031001,village,ឈើទាល,Chheu Teal,140310
14031002,village,រលួស,Roluos,140310
14031003,village,ឆ្វាង,Chhvang,140310
14031004,village,ត្រោក,Traok,140310
14031005,village,ត្រម៉ុត,Tramot,140310
14031006,village,ពោធិ៍,Pou,140310
14031007,village,អង្កាញ់,Angkanh,140310
14031008,village,ប្រធាតុ,Pratheat,140310
14031009,village,ព្រៃញាតិ,Prey Nheat,140310
140311,commune,ព្រៃឈរ,Prey Chhor,1403
14031101,village,ព្រៃតានេន,Prey Ta Nen,140311
14031102,village,ដូង,Doung,140311
14031103,village,ត្បែង,Tbaeng,140311
14031104,village,ព្នៅ,Pnov,140311
14031105,village,អាគ្រាជ,A Kreach,140311
14031106,village,ព្រៃដំរី,Prey Damrei,140311
14031107,village,ព្រៃម្នាស់,Prey Mnoas,140311
14031108,village,ស្វាយចេក,Svay Chek,140311
140312,commune,ព្រៃពោន,Prey Poun,1403
14031201,village,ជីពាយ,Chi Peay,140312
14031202,village,ជីអក,Chi Ak,140312
14031203,village,ព្រៃសំរោង,Prey Samraong,140312
14031204,village,បេង,Beng,140312
14031205,village,ព្រៃក្រាំង,Prey Krang,140312
14031206,village,ព្រៃពោន,Prey Poun,140312
14031207,village,តាប្រុយ,Ta Proy,140312
14031208,village,ត្រពាំងក្រសាំង,Trapeang Krasang,140312
140313,commune,ថ្កូវ,Thkouv,1403
14031301,village,តាហ៊,Ta Ho,140313
14031302,village,ធំ,Thum,140313
14031303,village,ពោធិវង្ស​​,Pou vung,140313
14031304,village,​ភូមិ ពោធិ៍,Pou,140313
14031305,village,ត្បែង,Tbaeng,140313
14031306,village,ឬស្សី,Ruessei,140313
14031307,village,តាមួង,Ta muong,140313
